k-nucleotide ; 383.020568847656250000, 355.212951660156250000,  ,  ,  18304.2 
k-nucleotide ; 385.926513671875000000, 357.725891113281250000,  ,  ,  18560.1 
k-nucleotide ; 384.566467285156250000, 356.419860839843750000,  ,  ,  18561.1 
k-nucleotide ; 385.814270019531250000, 357.545837402343750000,  ,  ,  18630.8 
k-nucleotide ; 381.881408691406250000, 354.148315429687500000,  ,  ,  18266.5 
k-nucleotide ; 382.878051757812500000, 354.711425781250000000,  ,  ,  18563.3 
k-nucleotide ; 385.075988769531250000, 356.920837402343750000,  ,  ,  18565.4 
k-nucleotide ; 385.128173828125000000, 357.044372558593750000,  ,  ,  18497.7 
k-nucleotide ; 386.074279785156250000, 358.022705078125000000,  ,  ,  18481.1 
k-nucleotide ; 385.185241699218750000, 357.034729003906250000,  ,  ,  18561.9 
pidigits ; 4.294372558593750000, 3.614379882812500000,  ,  ,  464.315 
pidigits ; 3.568847656250000000, 3.157348632812500000,  ,  ,  269.013 
pidigits ; 3.584655761718750000, 3.168823242187500000,  ,  ,  267.206 
pidigits ; 3.572509765625000000, 3.163024902343750000,  ,  ,  267.873 
pidigits ; 3.537719726562500000, 3.141662597656250000,  ,  ,  268.917 
pidigits ; 3.606933593750000000, 3.182373046875000000,  ,  ,  271.53 
pidigits ; 3.511962890625000000, 3.102355957031250000,  ,  ,  271.306 
pidigits ; 3.590026855468750000, 3.170532226562500000,  ,  ,  269.228 
pidigits ; 3.586120605468750000, 3.189086914062500000,  ,  ,  267.764 
pidigits ; 3.558898925781250000, 3.129882812500000000,  ,  ,  269.838 
mandelbrot ; 171.175476074218750000, 155.344238281250000000,  ,  ,  11041.5 
mandelbrot ; 174.842163085937500000, 159.308105468750000000,  ,  ,  10831.1 
mandelbrot ; 169.928466796875000000, 154.410278320312500000,  ,  ,  10828 
mandelbrot ; 169.719055175781250000, 154.186279296875000000,  ,  ,  10835.9 
mandelbrot ; 170.624572753906250000, 155.111022949218750000,  ,  ,  10829.5 
mandelbrot ; 172.387329101562500000, 156.543762207031250000,  ,  ,  11045.9 
mandelbrot ; 169.176574707031250000, 153.747314453125000000,  ,  ,  10759.1 
mandelbrot ; 175.462219238281250000, 159.944763183593750000,  ,  ,  10813.5 
mandelbrot ; 170.654541015625000000, 155.134216308593750000,  ,  ,  10829.4 
mandelbrot ; 170.550415039062500000, 155.097167968750000000,  ,  ,  10789.9 
n-body ; 77.863037109375000000, 69.240722656250000000,  ,  ,  6034.03 
n-body ; 78.173095703125000000, 69.557495117187500000,  ,  ,  6025.23 
n-body ; 77.829895019531250000, 69.221252441406250000,  ,  ,  6030.3 
n-body ; 77.874572753906250000, 69.248229980468750000,  ,  ,  6031.13 
n-body ; 78.070800781250000000, 69.455871582031250000,  ,  ,  6025.83 
n-body ; 79.125061035156250000, 70.516113281250000000,  ,  ,  6023.1 
n-body ; 78.642944335937500000, 69.995483398437500000,  ,  ,  6039.12 
n-body ; 79.282409667968750000, 70.664978027343750000,  ,  ,  6030.18 
n-body ; 78.914916992187500000, 70.300781250000000000,  ,  ,  6026.11 
n-body ; 78.877624511718750000, 70.216003417968750000,  ,  ,  6034.11 
fannkuch-redux ; 643.269226074218750000, 569.764099121093750000,  ,  ,  51398.8 
fannkuch-redux ; 642.997680664062500000, 569.419982910156250000,  ,  ,  51383.6 
fannkuch-redux ; 640.632812500000000000, 566.937072753906250000,  ,  ,  51414.1 
fannkuch-redux ; 639.804687500000000000, 566.354003906250000000,  ,  ,  51362.9 
fannkuch-redux ; 642.424926757812500000, 568.976074218750000000,  ,  ,  51385.1 
fannkuch-redux ; 643.787353515625000000, 570.062927246093750000,  ,  ,  51436.9 
fannkuch-redux ; 642.405212402343750000, 568.667907714843750000,  ,  ,  51391.8 
fannkuch-redux ; 643.644592285156250000, 569.950317382812500000,  ,  ,  51392.4 
fannkuch-redux ; 641.732788085937500000, 567.968933105468750000,  ,  ,  51413.2 
fannkuch-redux ; 641.069641113281250000, 567.658142089843750000,  ,  ,  51374 
spectral-norm ; 50.451904296875000000, 44.972106933593750000,  ,  ,  3829.45 
spectral-norm ; 49.980590820312500000, 44.494750976562500000,  ,  ,  3823.5 
spectral-norm ; 50.496765136718750000, 45.036315917968750000,  ,  ,  3814.59 
spectral-norm ; 50.622619628906250000, 45.153198242187500000,  ,  ,  3813.47 
spectral-norm ; 50.687500000000000000, 45.204956054687500000,  ,  ,  3813.35 
spectral-norm ; 55.740661621093750000, 49.725036621093750000,  ,  ,  4184.3 
spectral-norm ; 50.361267089843750000, 44.869689941406250000,  ,  ,  3825.21 
spectral-norm ; 50.497680664062500000, 45.042785644531250000,  ,  ,  3819.03 
spectral-norm ; 50.709045410156250000, 45.231689453125000000,  ,  ,  3816.09 
spectral-norm ; 53.114746093750000000, 47.360961914062500000,  ,  ,  3997.84 
fasta ; 74.891418457031250000, 66.441894531250000000,  ,  ,  5843.56 
fasta ; 75.076782226562500000, 66.620300292968750000,  ,  ,  5825.5 
fasta ; 75.932800292968750000, 67.246215820312500000,  ,  ,  5838.64 
fasta ; 83.380920410156250000, 72.758605957031250000,  ,  ,  6003.95 
fasta ; 79.030761718750000000, 69.000610351562500000,  ,  ,  5949.43 
fasta ; 80.513000488281250000, 69.977050781250000000,  ,  ,  6129.21 
fasta ; 78.096435546875000000, 67.950927734375000000,  ,  ,  6074.51 
fasta ; 76.036315917968750000, 66.794555664062500000,  ,  ,  5848.37 
fasta ; 77.343872070312500000, 67.931457519531250000,  ,  ,  5948.92 
