mandelbrot ; 116.231872558593750000, 107.076843261718750000,  ,  ,  6345.94 
mandelbrot ; 115.111816406250000000, 106.196411132812500000,  ,  ,  6216.42 
mandelbrot ; 114.477416992187500000, 105.590270996093750000,  ,  ,  6206.46 
mandelbrot ; 114.380981445312500000, 105.479003906250000000,  ,  ,  6205.93 
mandelbrot ; 113.940734863281250000, 105.018676757812500000,  ,  ,  6206.81 
mandelbrot ; 113.718505859375000000, 104.812866210937500000,  ,  ,  6206.27 
mandelbrot ; 113.471984863281250000, 104.577087402343750000,  ,  ,  6206.26 
mandelbrot ; 113.260925292968750000, 104.360656738281250000,  ,  ,  6206.33 
mandelbrot ; 113.210815429687500000, 104.307006835937500000,  ,  ,  6206.39 
mandelbrot ; 112.901000976562500000, 103.993591308593750000,  ,  ,  6196.12 
n-body ; 98.561523437500000000, 90.982421875000000000,  ,  ,  5266.15 
n-body ; 96.904541015625000000, 90.009338378906250000,  ,  ,  4802.39 
n-body ; 96.860717773437500000, 89.993530273437500000,  ,  ,  4802.68 
n-body ; 96.546752929687500000, 89.642089843750000000,  ,  ,  4802.34 
n-body ; 96.212829589843750000, 89.323852539062500000,  ,  ,  4802.62 
n-body ; 96.667663574218750000, 89.761962890625000000,  ,  ,  4802.3 
n-body ; 96.513244628906250000, 89.621459960937500000,  ,  ,  4802.62 
n-body ; 96.442321777343750000, 89.570373535156250000,  ,  ,  4802.32 
n-body ; 96.142089843750000000, 89.237976074218750000,  ,  ,  4802.61 
n-body ; 96.438232421875000000, 89.543518066406250000,  ,  ,  4802.47 
fannkuch-redux ; 0.011413574218750000, 0.014160156250000000,  ,  ,  1.422 
fannkuch-redux ; 0.012145996093750000, 0.015197753906250000,  ,  ,  1.385 
fannkuch-redux ; 0.024291992187500000, 0.013549804687500000,  ,  ,  1.307 
fannkuch-redux ; 0.011108398437500000, 0.012512207031250000,  ,  ,  1.308 
fannkuch-redux ; 0.011108398437500000, 0.012817382812500000,  ,  ,  1.251 
fannkuch-redux ; 0.023864746093750000, 0.014099121093750000,  ,  ,  1.326 
fannkuch-redux ; 0.011596679687500000, 0.013916015625000000,  ,  ,  1.333 
fannkuch-redux ; 0.011535644531250000, 0.012512207031250000,  ,  ,  1.266 
fannkuch-redux ; 0.012023925781250000, 0.012390136718750000,  ,  ,  1.227 
fannkuch-redux ; 0.023803710937500000, 0.013061523437500000,  ,  ,  1.238 
spectral-norm ; 14.764892578125000000, 13.320495605468750000,  ,  ,  986.708 
spectral-norm ; 13.387939453125000000, 12.656921386718750000,  ,  ,  512.627 
spectral-norm ; 13.685241699218750000, 12.908996582031250000,  ,  ,  532.597 
spectral-norm ; 13.466308593750000000, 12.719848632812500000,  ,  ,  522.211 
spectral-norm ; 13.527832031250000000, 12.771789550781250000,  ,  ,  522.842 
spectral-norm ; 13.404785156250000000, 12.672546386718750000,  ,  ,  512.459 
spectral-norm ; 13.484802246093750000, 12.727661132812500000,  ,  ,  522.712 
spectral-norm ; 13.452270507812500000, 12.715332031250000000,  ,  ,  522.954 
spectral-norm ; 13.489562988281250000, 12.726440429687500000,  ,  ,  522.852 
spectral-norm ; 13.409240722656250000, 12.676330566406250000,  ,  ,  512.325 
fasta ; 146.388977050781250000, 137.398925781250000000,  ,  ,  5919.09 
fasta ; 144.387145996093750000, 135.875061035156250000,  ,  ,  5592.17 
fasta ; 144.531982421875000000, 136.079162597656250000,  ,  ,  5602 
fasta ; 144.566650390625000000, 135.971008300781250000,  ,  ,  5620.67 
fasta ; 142.749633789062500000, 134.435546875000000000,  ,  ,  5510.42 
fasta ; 143.300537109375000000, 134.908996582031250000,  ,  ,  5551.61 
fasta ; 142.686767578125000000, 134.303161621093750000,  ,  ,  5541.04 
fasta ; 141.482543945312500000, 133.185791015625000000,  ,  ,  5500.97 
fasta ; 143.165527343750000000, 134.637390136718750000,  ,  ,  5571.39 
fasta ; 143.170776367187500000, 134.802429199218750000,  ,  ,  5571.93 
binary-trees ; 197.438720703125000000, 176.975708007812500000,  ,  ,  11084.9 
binary-trees ; 206.133483886718750000, 183.240112304687500000,  ,  ,  11261.6 
binary-trees ; 249.796752929687500000, 211.818298339843750000,  ,  ,  12527.7 
binary-trees ; 235.131164550781250000, 199.885009765625000000,  ,  ,  12238 
binary-trees ; 224.509094238281250000, 193.774841308593750000,  ,  ,  11929.1 
binary-trees ; 198.334289550781250000, 175.321228027343750000,  ,  ,  10988 
binary-trees ; 199.814575195312500000, 176.748474121093750000,  ,  ,  11018.6 
binary-trees ; 198.195190429687500000, 175.109802246093750000,  ,  ,  11028.1 
binary-trees ; 198.570800781250000000, 175.538269042968750000,  ,  ,  11008.3 
binary-trees ; 198.961669921875000000, 175.953063964843750000,  ,  ,  10988.1 
reverse-complement ; 12.299133300781250000, 10.385986328125000000,  ,  ,  1047.59 
reverse-complement ; 11.249328613281250000, 9.684020996093750000,  ,  ,  834.575 
reverse-complement ; 11.187622070312500000, 9.637023925781250000,  ,  ,  834.101 
reverse-complement ; 11.160644531250000000, 9.620849609375000000,  ,  ,  834.434 
reverse-complement ; 11.230407714843750000, 9.669494628906250000,  ,  ,  844.612 
reverse-complement ; 11.304199218750000000, 9.733276367187500000,  ,  ,  843.99 
reverse-complement ; 11.102844238281250000, 9.551086425781250000,  ,  ,  834.044 
reverse-complement ; 11.197509765625000000, 9.645385742187500000,  ,  ,  834.36 
reverse-complement ; 11.451660156250000000, 9.870056152343750000,  ,  ,  854.496 
reverse-complement ; 11.405212402343750000, 9.844116210937500000,  ,  ,  844.071 
