k-nucleotide ; 0.571960449218750000, 0.531433105468750000,  ,  ,  21.903 
k-nucleotide ; 0.520019531250000000, 0.481933593750000000,  ,  ,  19.897 
k-nucleotide ; 0.601318359375000000, 0.561828613281250000,  ,  ,  23.076 
k-nucleotide ; 0.624084472656250000, 0.580871582031250000,  ,  ,  23.896 
k-nucleotide ; 0.416870117187500000, 0.387451171875000000,  ,  ,  15.99 
k-nucleotide ; 0.625671386718750000, 0.586486816406250000,  ,  ,  24.088 
k-nucleotide ; 0.391784667968750000, 0.364257812500000000,  ,  ,  14.936 
k-nucleotide ; 0.571777343750000000, 0.533508300781250000,  ,  ,  21.997 
k-nucleotide ; 0.549865722656250000, 0.511596679687500000,  ,  ,  20.981 
k-nucleotide ; 0.465576171875000000, 0.435180664062500000,  ,  ,  18.033 
pidigits ; 0.285339355468750000, 0.251586914062500000,  ,  ,  10.427 
pidigits ; 0.259521484375000000, 0.266235351562500000,  ,  ,  10.907 
pidigits ; 0.283142089843750000, 0.287475585937500000,  ,  ,  11.954 
pidigits ; 0.285644531250000000, 0.266967773437500000,  ,  ,  10.993 
pidigits ; 0.313354492187500000, 0.292358398437500000,  ,  ,  12.014 
pidigits ; 0.470886230468750000, 0.436767578125000000,  ,  ,  17.915 
pidigits ; 0.465026855468750000, 0.433898925781250000,  ,  ,  17.997 
pidigits ; 0.467041015625000000, 0.435974121093750000,  ,  ,  17.997 
pidigits ; 0.208129882812500000, 0.196655273437500000,  ,  ,  8.076 
pidigits ; 0.054626464843750000, 0.034362792968750000,  ,  ,  1.353 
mandelbrot ; 0.017211914062500000, 0.023742675781250000,  ,  ,  1.622 
mandelbrot ; 0.035583496093750000, 0.021789550781250000,  ,  ,  1.482 
mandelbrot ; 0.018005371093750000, 0.020141601562500000,  ,  ,  1.242 
mandelbrot ; 0.017883300781250000, 0.022766113281250000,  ,  ,  1.412 
mandelbrot ; 0.035278320312500000, 0.021240234375000000,  ,  ,  1.378 
mandelbrot ; 0.017639160156250000, 0.021362304687500000,  ,  ,  1.38 
mandelbrot ; 0.035034179687500000, 0.020019531250000000,  ,  ,  1.421 
mandelbrot ; 0.016967773437500000, 0.020202636718750000,  ,  ,  1.349 
mandelbrot ; 0.018371582031250000, 0.021423339843750000,  ,  ,  1.308 
mandelbrot ; 0.035095214843750000, 0.022338867187500000,  ,  ,  1.463 
n-body ; 0.249572753906250000, 0.240234375000000000,  ,  ,  10.34 
n-body ; 0.351745605468750000, 0.322326660156250000,  ,  ,  13.785 
n-body ; 0.475158691406250000, 0.440734863281250000,  ,  ,  19.008 
n-body ; 0.250000000000000000, 0.234375000000000000,  ,  ,  10.094 
n-body ; 0.302368164062500000, 0.281372070312500000,  ,  ,  11.993 
n-body ; 0.250915527343750000, 0.232421875000000000,  ,  ,  9.989 
n-body ; 0.300476074218750000, 0.277770996093750000,  ,  ,  12.003 
n-body ; 0.201904296875000000, 0.188110351562500000,  ,  ,  7.977 
n-body ; 0.299438476562500000, 0.277465820312500000,  ,  ,  11.991 
n-body ; 0.279052734375000000, 0.258178710937500000,  ,  ,  11.021 
fannkuch-redux ; 0.323547363281250000, 0.281738281250000000,  ,  ,  11.125 
fannkuch-redux ; 0.337341308593750000, 0.316528320312500000,  ,  ,  12.311 
fannkuch-redux ; 0.459289550781250000, 0.420898437500000000,  ,  ,  16.736 
fannkuch-redux ; 0.481689453125000000, 0.448059082031250000,  ,  ,  18.01 
fannkuch-redux ; 0.293212890625000000, 0.277404785156250000,  ,  ,  11.071 
fannkuch-redux ; 0.293884277343750000, 0.274475097656250000,  ,  ,  11.002 
fannkuch-redux ; 0.353149414062500000, 0.337829589843750000,  ,  ,  13.32 
fannkuch-redux ; 0.483764648437500000, 0.443054199218750000,  ,  ,  17.579 
fannkuch-redux ; 0.324035644531250000, 0.305053710937500000,  ,  ,  12.115 
fannkuch-redux ; 0.265991210937500000, 0.247009277343750000,  ,  ,  9.926 
spectral-norm ; 0.027343750000000000, 0.033508300781250000,  ,  ,  1.39 
spectral-norm ; 0.052062988281250000, 0.042541503906250000,  ,  ,  1.71 
spectral-norm ; 0.027404785156250000, 0.031616210937500000,  ,  ,  1.266 
spectral-norm ; 0.025634765625000000, 0.036743164062500000,  ,  ,  1.449 
spectral-norm ; 0.054748535156250000, 0.029968261718750000,  ,  ,  1.257 
spectral-norm ; 0.026245117187500000, 0.032714843750000000,  ,  ,  1.284 
spectral-norm ; 0.027343750000000000, 0.031616210937500000,  ,  ,  1.248 
spectral-norm ; 0.025695800781250000, 0.030517578125000000,  ,  ,  1.237 
spectral-norm ; 0.053649902343750000, 0.031372070312500000,  ,  ,  1.235 
spectral-norm ; 0.027282714843750000, 0.030029296875000000,  ,  ,  1.258 
fasta ; 0.017883300781250000, 0.029357910156250000,  ,  ,  1.615 
fasta ; 0.042236328125000000, 0.027526855468750000,  ,  ,  1.521 
fasta ; 0.017456054687500000, 0.021423339843750000,  ,  ,  1.504 
fasta ; 0.033691406250000000, 0.037719726562500000,  ,  ,  2.6 
fasta ; 0.016784667968750000, 0.020874023437500000,  ,  ,  1.397 
fasta ; 0.032104492187500000, 0.022827148437500000,  ,  ,  1.472 
fasta ; 0.019287109375000000, 0.023925781250000000,  ,  ,  1.521 
fasta ; 0.019531250000000000, 0.026489257812500000,  ,  ,  1.494 
fasta ; 0.019409179687500000, 0.024597167968750000,  ,  ,  1.505 
fasta ; 0.037048339843750000, 0.026062011718750000,  ,  ,  1.53 
binary-trees ; 0.120422363281250000, 0.105529785156250000,  ,  ,  5.987 
