k-nucleotide ; 78.128662109375000000, 63.268310546875000000,  ,  ,  9003.34 
k-nucleotide ; 62.641357421875000000, 57.756042480468750000,  ,  ,  2791.57 
k-nucleotide ; 63.954589843750000000, 58.749511718750000000,  ,  ,  2884.03 
k-nucleotide ; 62.778869628906250000, 57.824218750000000000,  ,  ,  2800.74 
k-nucleotide ; 63.511840820312500000, 58.464660644531250000,  ,  ,  2832.09 
k-nucleotide ; 66.923400878906250000, 61.079589843750000000,  ,  ,  3123.82 
k-nucleotide ; 65.163757324218750000, 59.744079589843750000,  ,  ,  2959.39 
k-nucleotide ; 65.285766601562500000, 59.848815917968750000,  ,  ,  2974.76 
k-nucleotide ; 65.167968750000000000, 59.733947753906250000,  ,  ,  2967.37 
k-nucleotide ; 65.998962402343750000, 60.425781250000000000,  ,  ,  3029.84 
pidigits ; 9.243774414062500000, 8.042114257812500000,  ,  ,  755.755 
pidigits ; 9.086120605468750000, 8.019775390625000000,  ,  ,  679.987 
pidigits ; 8.993041992187500000, 7.952514648437500000,  ,  ,  668.319 
pidigits ; 9.108276367187500000, 8.042846679687500000,  ,  ,  677.888 
pidigits ; 9.167175292968750000, 8.103393554687500000,  ,  ,  680.165 
pidigits ; 9.068237304687500000, 8.006347656250000000,  ,  ,  674.505 
pidigits ; 9.126464843750000000, 8.067321777343750000,  ,  ,  678.622 
pidigits ; 9.137207031250000000, 8.053344726562500000,  ,  ,  681.542 
pidigits ; 8.960998535156250000, 7.905578613281250000,  ,  ,  664.44 
pidigits ; 8.922668457031250000, 7.880371093750000000,  ,  ,  663.83 
mandelbrot ; 27.059020996093750000, 24.708251953125000000,  ,  ,  1497.62 
mandelbrot ; 26.436218261718750000, 24.686462402343750000,  ,  ,  1111.78 
mandelbrot ; 26.354370117187500000, 24.607971191406250000,  ,  ,  1111.21 
mandelbrot ; 26.590820312500000000, 24.825439453125000000,  ,  ,  1118.29 
mandelbrot ; 25.862670898437500000, 24.123535156250000000,  ,  ,  1110.41 
mandelbrot ; 26.371826171875000000, 24.623291015625000000,  ,  ,  1111.23 
mandelbrot ; 26.427551269531250000, 24.685058593750000000,  ,  ,  1111.61 
mandelbrot ; 26.381652832031250000, 24.637512207031250000,  ,  ,  1111.72 
mandelbrot ; 26.263366699218750000, 24.513854980468750000,  ,  ,  1110.81 
mandelbrot ; 26.337463378906250000, 24.580017089843750000,  ,  ,  1111.61 
n-body ; 39.793334960937500000, 34.985717773437500000,  ,  ,  3059.85 
n-body ; 39.292602539062500000, 34.670166015625000000,  ,  ,  2951.61 
n-body ; 39.185119628906250000, 34.524353027343750000,  ,  ,  2971.55 
n-body ; 39.300781250000000000, 34.679809570312500000,  ,  ,  2946.92 
n-body ; 39.011596679687500000, 34.367248535156250000,  ,  ,  2962.03 
n-body ; 39.319030761718750000, 34.690490722656250000,  ,  ,  2954.67 
n-body ; 39.214233398437500000, 34.572509765625000000,  ,  ,  2969.49 
n-body ; 39.246215820312500000, 34.582153320312500000,  ,  ,  2966.73 
n-body ; 38.898132324218750000, 34.264770507812500000,  ,  ,  2965.22 
n-body ; 39.103759765625000000, 34.473388671875000000,  ,  ,  2952.92 
fannkuch-redux ; 179.853698730468750000, 168.782592773437500000,  ,  ,  7067.67 
fannkuch-redux ; 179.132019042968750000, 168.351379394531250000,  ,  ,  6914.35 
fannkuch-redux ; 178.542907714843750000, 167.756469726562500000,  ,  ,  6922.31 
fannkuch-redux ; 178.296569824218750000, 167.465942382812500000,  ,  ,  6952.61 
fannkuch-redux ; 178.133056640625000000, 167.341064453125000000,  ,  ,  6919.09 
fannkuch-redux ; 178.254211425781250000, 167.458251953125000000,  ,  ,  6919.14 
fannkuch-redux ; 178.016296386718750000, 167.160278320312500000,  ,  ,  6948.53 
fannkuch-redux ; 178.368469238281250000, 167.583312988281250000,  ,  ,  6942.62 
fannkuch-redux ; 178.083984375000000000, 167.365051269531250000,  ,  ,  6913.17 
fannkuch-redux ; 177.763305664062500000, 167.037658691406250000,  ,  ,  6915.08 
spectral-norm ; 7.231262207031250000, 6.772705078125000000,  ,  ,  285.505 
spectral-norm ; 7.201599121093750000, 6.771911621093750000,  ,  ,  273.096 
spectral-norm ; 7.300292968750000000, 6.862548828125000000,  ,  ,  273.764 
spectral-norm ; 7.255493164062500000, 6.836120605468750000,  ,  ,  273.149 
spectral-norm ; 7.226379394531250000, 6.815551757812500000,  ,  ,  272.536 
spectral-norm ; 7.224304199218750000, 6.799133300781250000,  ,  ,  273.516 
spectral-norm ; 7.238708496093750000, 6.810058593750000000,  ,  ,  272.638 
spectral-norm ; 7.197814941406250000, 6.773254394531250000,  ,  ,  272.185 
spectral-norm ; 7.245239257812500000, 6.826843261718750000,  ,  ,  274.477 
spectral-norm ; 7.267456054687500000, 6.834777832031250000,  ,  ,  273.841 
fasta ; 43.159118652343750000, 38.249145507812500000,  ,  ,  3112.71 
fasta ; 17.896667480468750000, 16.433288574218750000,  ,  ,  903.504 
fasta ; 17.800720214843750000, 16.344848632812500000,  ,  ,  892.222 
fasta ; 18.056701660156250000, 16.596557617187500000,  ,  ,  911.877 
fasta ; 18.049499511718750000, 16.586730957031250000,  ,  ,  912.45 
fasta ; 17.484558105468750000, 16.066223144531250000,  ,  ,  874.743 
fasta ; 17.921569824218750000, 16.466979980468750000,  ,  ,  905.219 
fasta ; 17.797668457031250000, 16.366027832031250000,  ,  ,  887.238 
fasta ; 28.493286132812500000, 25.635375976562500000,  ,  ,  1795.82 
fasta ; 18.005798339843750000, 16.541320800781250000,  ,  ,  914.372 
