n-body ; 639.585998535156250000, 567.277038574218750000,  ,  ,  46325.1 
n-body ; 606.769470214843750000, 538.524658203125000000,  ,  ,  43343.1 
n-body ; 606.170654296875000000, 537.853942871093750000,  ,  ,  43456.8 
n-body ; 604.531738281250000000, 536.782958984375000000,  ,  ,  43194 
n-body ; 616.528808593750000000, 548.146179199218750000,  ,  ,  43675.3 
n-body ; 611.527770996093750000, 543.285522460937500000,  ,  ,  43519.2 
n-body ; 608.022705078125000000, 539.755798339843750000,  ,  ,  43570.2 
n-body ; 607.796997070312500000, 539.772399902343750000,  ,  ,  43492.8 
n-body ; 606.567016601562500000, 538.633300781250000000,  ,  ,  43388.5 
n-body ; 603.449584960937500000, 535.187622070312500000,  ,  ,  43325.1 
fannkuch-redux ; 893.722351074218750000, 791.836608886718750000,  ,  ,  71244.4 
fannkuch-redux ; 899.659912109375000000, 797.600585937500000000,  ,  ,  71390.8 
fannkuch-redux ; 895.899169921875000000, 794.042236328125000000,  ,  ,  71169.9 
fannkuch-redux ; 901.314575195312500000, 799.561157226562500000,  ,  ,  70937.1 
fannkuch-redux ; 905.506225585937500000, 803.645446777343750000,  ,  ,  71171 
fannkuch-redux ; 904.262512207031250000, 802.418334960937500000,  ,  ,  71130.6 
fannkuch-redux ; 906.954467773437500000, 804.601989746093750000,  ,  ,  71554.9 
fannkuch-redux ; 904.505126953125000000, 802.836547851562500000,  ,  ,  71056.6 
fannkuch-redux ; 905.679199218750000000, 803.862548828125000000,  ,  ,  71201 
fannkuch-redux ; 909.627014160156250000, 807.648498535156250000,  ,  ,  71274.2 
spectral-norm ; 48.095947265625000000, 43.048339843750000000,  ,  ,  3519.11 
spectral-norm ; 47.578002929687500000, 42.548156738281250000,  ,  ,  3499.96 
spectral-norm ; 47.679260253906250000, 42.685913085937500000,  ,  ,  3494.61 
spectral-norm ; 47.089782714843750000, 42.112487792968750000,  ,  ,  3469 
spectral-norm ; 47.804382324218750000, 42.826110839843750000,  ,  ,  3478.12 
spectral-norm ; 47.297180175781250000, 42.306518554687500000,  ,  ,  3477.26 
spectral-norm ; 47.927062988281250000, 42.914062500000000000,  ,  ,  3506.2 
spectral-norm ; 47.539855957031250000, 42.519714355468750000,  ,  ,  3485.4 
spectral-norm ; 47.347534179687500000, 42.366088867187500000,  ,  ,  3483.29 
spectral-norm ; 47.755859375000000000, 42.712768554687500000,  ,  ,  3504.43 
fasta ; 79.811096191406250000, 71.176147460937500000,  ,  ,  5860.09 
fasta ; 75.021423339843750000, 66.586425781250000000,  ,  ,  5777.03 
fasta ; 77.247497558593750000, 68.700927734375000000,  ,  ,  5864.64 
fasta ; 75.193542480468750000, 66.719177246093750000,  ,  ,  5784.38 
fasta ; 75.415649414062500000, 66.992492675781250000,  ,  ,  5770.9 
fasta ; 74.428955078125000000, 66.015563964843750000,  ,  ,  5757.85 
fasta ; 74.847351074218750000, 66.416625976562500000,  ,  ,  5781.29 
fasta ; 76.002380371093750000, 67.545288085937500000,  ,  ,  5801.45 
fasta ; 74.520568847656250000, 66.104614257812500000,  ,  ,  5771.31 
fasta ; 74.886596679687500000, 66.442932128906250000,  ,  ,  5788.16 
binary-trees ; 3029.554626464843750000, 2707.118591308593750000,  ,  ,  218797 
binary-trees ; 2985.265563964843750000, 2668.730102539062500000,  ,  ,  215391 
binary-trees ; 3018.527465820312500000, 2699.945190429687500000,  ,  ,  216729 
binary-trees ; 3063.931701660156250000, 2739.445678710937500000,  ,  ,  220082 
binary-trees ; 3034.510986328125000000, 2715.444274902343750000,  ,  ,  216868 
binary-trees ; 2992.223083496093750000, 2674.289367675781250000,  ,  ,  215589 
binary-trees ; 3057.416625976562500000, 2734.166015625000000000,  ,  ,  219800 
binary-trees ; 3052.354370117187500000, 2729.643249511718750000,  ,  ,  219562 
binary-trees ; 3018.290893554687500000, 2700.343688964843750000,  ,  ,  216125 
binary-trees ; 3011.421997070312500000, 2690.743591308593750000,  ,  ,  217432 
regex-redux ; 80.360717773437500000, 70.973632812500000000,  ,  ,  5945.63 
regex-redux ; 78.991027832031250000, 69.705444335937500000,  ,  ,  5932.72 
regex-redux ; 79.420776367187500000, 70.202575683593750000,  ,  ,  5921.37 
regex-redux ; 79.171875000000000000, 69.943725585937500000,  ,  ,  5930.49 
regex-redux ; 79.368530273437500000, 70.159973144531250000,  ,  ,  5924.83 
regex-redux ; 79.290832519531250000, 70.044555664062500000,  ,  ,  5929.82 
regex-redux ; 78.439086914062500000, 69.220825195312500000,  ,  ,  5905.07 
regex-redux ; 78.889343261718750000, 69.661315917968750000,  ,  ,  5931.25 
regex-redux ; 79.234069824218750000, 70.026611328125000000,  ,  ,  5916.53 
regex-redux ; 78.701965332031250000, 69.540405273437500000,  ,  ,  5881.15 
